,Unnamed: 0,response,knowledge,Q2
266,266," The listener will take some rest and will feel better in a few days.
"," The speaker applies for leave for three days from the office and takes some rest.
",0.0
267,267," The listener will take some rest and will feel better in a few days.
"," The speaker applies for leave for three days from the office and takes some rest.
",0.0
268,268," The listener has taken the medicine prescribed by the doctor.
"," Due to severe fever, the listener consults the doctor and takes medicines from there.
",0.05128205128205129
269,269," The listener takes the medicine prescribed by the doctor and rests for a few days.
"," The listener follows the instruction of the speaker and his disease gets cured.
",0.0
270,270," The listener takes the medicine prescribed by the doctor and rests for a few days.
"," The listener follows the instruction of the speaker and his disease gets cured.
",0.0
271,271," The listener is happy to help the speaker.
"," The listener is also happy to give treatment to the patient.
",0.0
272,272," The speaker is happy to help the listener.
"," The speaker is feeling relief to consult the doctor and take medicine.
",0.0
273,273," The listener asked the speaker what he would say to his boss about the data analysis.
"," The speaker is not able to finish his work at the proper time.
",0.0
274,274," The speaker told the listener that he had to complete the data analysis before the deadline.
"," The listener stated to the speaker that the boss will not accept the excuse.
",0.0
275,275," The speaker informed the listener that he had to submit the data analysis report by the end of the day.
"," The listener stated to the speaker that the boss will not accept the excuse.
",0.0
276,276," The speaker is concerned about his boss.
"," The speaker is disappointed with the work to finish in a short time.
",0.0
277,277," The listener has not done the data analysis yet.
"," The speaker is not able to finish his work within the timeline.
",0.0
278,278," The speaker suggests the listener to come up with a better story for the boss.
"," The speaker would tell the boss, he needed to attend the funeral ceremony so he didn't get enough time to finish the job.
",0.0
279,279," The speaker suggests the listener to come up with a better story for the boss.
"," The speaker would tell the boss, he needed to attend the funeral ceremony so he didn't get enough time to finish the job.
",0.0
280,280," The listener is annoyed by the speaker's comment.
"," The listener accepts the suggestion of the speaker and makes another excuse to boss for the completion of the work.
",0.0
281,281," The term exams are going on.
"," John not able to perform well in the exam due to lack of prepration.
",0.0
282,282," The speaker suggests the listener to work hard to improve his performance in the term exam.
"," The listener would tell the speaker that there were many questions in the exam which were out of the syllabus.
",0.0
283,283," John will work hard to improve his performance in the upcoming term exam.
"," The listener would tell the speaker that there were many questions in the exam which were out of the syllabus.
",0.0
284,284," The speaker is not good in the french exam.
"," The exam is very tough too so the winning percentage is very low.
",0.0
285,285," The speaker informed the listener that he has never done well in the exam.
"," The listener advice the speaker to forget whatever happened and ask him to do a fresh start.
",0.0
286,286," The speaker informed the listener that he has never done well in the french exam.
"," The listener advice the speaker to forget whatever happened and ask him to do a fresh start.
",0.0
287,287," The speaker is disappointed with his performance in the exam.
"," The speaker is depressed about to not being able to perform well in the exam.
",0.6666666666666666
288,288," The speaker and the listener are discussing the upcoming football match.
"," The speaker did not meet his expectation in the exam.
",0.0
289,289," The speaker and the listener will watch the football match together.
"," The speaker stated to the listener that he has invited some friends at home to watch the football match.
",0.3333333333333333
290,290," The speaker and the listener will watch the football match together.
"," The speaker stated to the listener that he has invited some friends at home to watch the football match.
",0.3333333333333333
291,291," The speaker is not interested in watching the football match.
"," The speaker is disgusted with the sportsman spirit of the chinese team who always loses imptortant matches.
",0.0
